[2025-03-09 07:23:34] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-03-09 07:23:34] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, transfer_files_locally, wrapup
[2025-03-09 07:23:34] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2025-03-09 07:23:35] [class-ss-archive-creation-job.php:172] Current task: setup
[2025-03-09 07:23:35] [class-ss-archive-creation-job.php:182] Performing task: setup
[2025-03-09 07:23:35] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-03-09 07:23:36] [class-ss-setup-task.php:33] Creating archive directory: E:\Seenu\wampp\www\wordpress\wordpress_nxt/wp-content/uploads\simply-static\temp-files/simply-static-1-1741505014\
[2025-03-09 07:23:36] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/wordpress_nxt/
[2025-03-09 07:24:01] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67cd4211e4451-sIbTEy.tmp to E:\Seenu\wampp\www\wordpress\wordpress_nxt/wp-content/uploads\simply-static\temp-files/simply-static-1-1741505014/wp-content/plugins/elementor/assets/css/widget-toggle-rtl.min.css
[2025-03-09 07:24:01] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-09 07:24:01] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-09 07:24:01] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-09 07:24:01] [class-ss-page.php:119] Checking Content Identical:19130da3abe3d23e0a55508c0fa5c53ddd11582b===. Value: FALSE
[2025-03-09 07:24:01] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/css/widget-toggle.min.css
[2025-03-09 07:24:01] [class-ss-task.php:58] [PAGES STATUS] Remaining:391; Total: 834
[2025-03-09 07:24:01] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-09 07:24:01] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67cd4211ebcda-t85Amt.tmp
[2025-03-09 07:24:01] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/css/widget-toggle.min.css?simply_static_page=1374
[2025-03-09 07:24:01] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/css/widget-toggle.min.css?simply_static_page=1374
[2025-03-09 07:24:01] [class-ss-url-fetcher.php:103] Filesize: 1578 bytes
[2025-03-09 07:24:01] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-09 07:24:01] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-toggle.min.css
[2025-03-09 07:24:01] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67cd4211ebcda-t85Amt.tmp to E:\Seenu\wampp\www\wordpress\wordpress_nxt/wp-content/uploads\simply-static\temp-files/simply-static-1-1741505014/wp-content/plugins/elementor/assets/css/widget-toggle.min.css
[2025-03-09 07:24:01] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-09 07:24:02] [class-ss-page.php:119] Checking Content Identical:19130da3abe3d23e0a55508c0fa5c53ddd11582b===. Value: FALSE
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/css/widget-video-rtl.min.css
[2025-03-09 07:24:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:390; Total: 834
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67cd421202834-gMkclR.tmp
[2025-03-09 07:24:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/css/widget-video-rtl.min.css?simply_static_page=1375
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/css/widget-video-rtl.min.css?simply_static_page=1375
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:103] Filesize: 1283 bytes
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-video-rtl.min.css
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67cd421202834-gMkclR.tmp to E:\Seenu\wampp\www\wordpress\wordpress_nxt/wp-content/uploads\simply-static\temp-files/simply-static-1-1741505014/wp-content/plugins/elementor/assets/css/widget-video-rtl.min.css
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-09 07:24:02] [class-ss-page.php:119] Checking Content Identical:53acc42f89159f0ea8eb603b28616765841501d5===. Value: FALSE
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/css/widget-video.min.css
[2025-03-09 07:24:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:389; Total: 834
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67cd42120d9a9-aFSMpo.tmp
[2025-03-09 07:24:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/css/widget-video.min.css?simply_static_page=1376
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/css/widget-video.min.css?simply_static_page=1376
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:103] Filesize: 1283 bytes
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-video.min.css
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67cd42120d9a9-aFSMpo.tmp to E:\Seenu\wampp\www\wordpress\wordpress_nxt/wp-content/uploads\simply-static\temp-files/simply-static-1-1741505014/wp-content/plugins/elementor/assets/css/widget-video.min.css
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-09 07:24:02] [class-ss-page.php:119] Checking Content Identical:53acc42f89159f0ea8eb603b28616765841501d5===. Value: FALSE
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/js/025905cd015671d0a830.bundle.min.js
[2025-03-09 07:24:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:388; Total: 834
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67cd421212c1e-RjLhjn.tmp
[2025-03-09 07:24:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/js/025905cd015671d0a830.bundle.min.js?simply_static_page=1377
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/js/025905cd015671d0a830.bundle.min.js?simply_static_page=1377
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:103] Filesize: 4102 bytes
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/025905cd015671d0a830.bundle.min.js
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67cd421212c1e-RjLhjn.tmp to E:\Seenu\wampp\www\wordpress\wordpress_nxt/wp-content/uploads\simply-static\temp-files/simply-static-1-1741505014/wp-content/plugins/elementor/assets/js/025905cd015671d0a830.bundle.min.js
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-09 07:24:02] [class-ss-page.php:119] Checking Content Identical:f59b228dff49452bf869fc4002830f9a69ab6e7b===. Value: FALSE
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/js/056b8f3bbbcabf026cd1.bundle.js
[2025-03-09 07:24:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:387; Total: 834
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67cd42121afaa-BokjnS.tmp
[2025-03-09 07:24:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/js/056b8f3bbbcabf026cd1.bundle.js?simply_static_page=1378
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/js/056b8f3bbbcabf026cd1.bundle.js?simply_static_page=1378
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:103] Filesize: 44877 bytes
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/056b8f3bbbcabf026cd1.bundle.js
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67cd42121afaa-BokjnS.tmp to E:\Seenu\wampp\www\wordpress\wordpress_nxt/wp-content/uploads\simply-static\temp-files/simply-static-1-1741505014/wp-content/plugins/elementor/assets/js/056b8f3bbbcabf026cd1.bundle.js
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-09 07:24:02] [class-ss-page.php:119] Checking Content Identical:6dfb2d89a38bee7b78441aa92fc0b973a6d40d26===. Value: FALSE
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/js/0d1a75a41cae2a76432a.bundle.js
[2025-03-09 07:24:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:386; Total: 834
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67cd42121fa61-Xrfu6t.tmp
[2025-03-09 07:24:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/js/0d1a75a41cae2a76432a.bundle.js?simply_static_page=1379
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/js/0d1a75a41cae2a76432a.bundle.js?simply_static_page=1379
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:103] Filesize: 15095 bytes
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/0d1a75a41cae2a76432a.bundle.js
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67cd42121fa61-Xrfu6t.tmp to E:\Seenu\wampp\www\wordpress\wordpress_nxt/wp-content/uploads\simply-static\temp-files/simply-static-1-1741505014/wp-content/plugins/elementor/assets/js/0d1a75a41cae2a76432a.bundle.js
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-09 07:24:02] [class-ss-page.php:119] Checking Content Identical:b9d4dbc50f457a388f5d752130c1a66478442b54===. Value: FALSE
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/js/0f7962315cd2e100f80e.bundle.min.js
[2025-03-09 07:24:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:385; Total: 834
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67cd42122713c-CBs1qw.tmp
[2025-03-09 07:24:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/js/0f7962315cd2e100f80e.bundle.min.js?simply_static_page=1380
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/js/0f7962315cd2e100f80e.bundle.min.js?simply_static_page=1380
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:103] Filesize: 36898 bytes
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/0f7962315cd2e100f80e.bundle.min.js
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67cd42122713c-CBs1qw.tmp to E:\Seenu\wampp\www\wordpress\wordpress_nxt/wp-content/uploads\simply-static\temp-files/simply-static-1-1741505014/wp-content/plugins/elementor/assets/js/0f7962315cd2e100f80e.bundle.min.js
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-09 07:24:02] [class-ss-page.php:119] Checking Content Identical:63cfd9e0030ebd71c13cc6de1a95d03fd97f327f===. Value: FALSE
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/js/2e387c4154cbf63565b2.bundle.min.js
[2025-03-09 07:24:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:384; Total: 834
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67cd421230cbc-4pCyue.tmp
[2025-03-09 07:24:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/js/2e387c4154cbf63565b2.bundle.min.js?simply_static_page=1381
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/js/2e387c4154cbf63565b2.bundle.min.js?simply_static_page=1381
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:103] Filesize: 23677 bytes
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/2e387c4154cbf63565b2.bundle.min.js
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67cd421230cbc-4pCyue.tmp to E:\Seenu\wampp\www\wordpress\wordpress_nxt/wp-content/uploads\simply-static\temp-files/simply-static-1-1741505014/wp-content/plugins/elementor/assets/js/2e387c4154cbf63565b2.bundle.min.js
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-09 07:24:02] [class-ss-page.php:119] Checking Content Identical:de8369faddfe5d34a0ab24e5994accdf8846e139===. Value: FALSE
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/js/3ac06e8b9c2e8f04c57d.bundle.min.js
[2025-03-09 07:24:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:383; Total: 834
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67cd42123ade9-OxaKtI.tmp
[2025-03-09 07:24:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/js/3ac06e8b9c2e8f04c57d.bundle.min.js?simply_static_page=1382
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/js/3ac06e8b9c2e8f04c57d.bundle.min.js?simply_static_page=1382
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:103] Filesize: 13406 bytes
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/3ac06e8b9c2e8f04c57d.bundle.min.js
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67cd42123ade9-OxaKtI.tmp to E:\Seenu\wampp\www\wordpress\wordpress_nxt/wp-content/uploads\simply-static\temp-files/simply-static-1-1741505014/wp-content/plugins/elementor/assets/js/3ac06e8b9c2e8f04c57d.bundle.min.js
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-09 07:24:02] [class-ss-page.php:119] Checking Content Identical:da701bb0dd70ad27aa89ba2ad820ed04ac963453===. Value: FALSE
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/js/4573680c5d8b9b2d9f17.bundle.min.js
[2025-03-09 07:24:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:382; Total: 834
[2025-03-09 07:24:02] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67cd421243f2b-AEPvtY.tmp
[2025-03-09 07:24:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/js/4573680c5d8b9b2d9f17.bundle.min.js?simply_static_page=1383
[2025-03-09 07:24:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_nxt/wp-content/plugins/elementor/assets/js/4573680c5d8b9b2d9f17.bundle.min.js?simply_static_page=1383
